project_id,usage_start_time,service,sku,region,cost,credits,instance
proj-16,2025-08-18,Compute Engine,sku-COM-208,asia-south1,12.71,0.0,vm-analytics-1
proj-17,2025-08-18,Cloud Storage,sku-CLO-221,europe-west1,3.31,0.0,vm-prod-1
proj-18,2025-08-18,BigQuery,sku-BIG-234,us-central1,288.66,0.0,vm-dev-1
proj-19,2025-08-18,Dataflow,sku-DAT-247,us-central1,43.81,0.0,vm-batch-1
proj-20,2025-08-18,Cloud Run,sku-CLO-260,us-central1,6.75,0.0,vm-analytics-1
proj-21,2025-08-18,Compute Engine,sku-COM-273,europe-west1,14.81,0.0,vm-prod-1
proj-22,2025-08-18,Cloud Storage,sku-CLO-286,us-central1,3.27,0.0,vm-dev-1
proj-23,2025-08-18,BigQuery,sku-BIG-299,asia-south1,42.2,0.0,vm-batch-1
proj-24,2025-08-18,Dataflow,sku-DAT-312,europe-west1,45.16,0.0,vm-analytics-1
proj-25,2025-08-18,Cloud Run,sku-CLO-325,europe-west1,48.92,0.0,vm-prod-1
proj-26,2025-08-18,Compute Engine,sku-COM-338,asia-south1,12.15,0.0,vm-dev-1
proj-27,2025-08-18,Cloud Storage,sku-CLO-351,europe-west1,3.55,0.0,vm-batch-1
proj-28,2025-08-18,BigQuery,sku-BIG-364,asia-south1,41.61,0.0,vm-analytics-1
proj-29,2025-08-18,Dataflow,sku-DAT-377,europe-west1,45.53,0.0,vm-prod-1
proj-30,2025-08-18,Cloud Run,sku-CLO-390,asia-south1,7.25,0.0,vm-dev-1
proj-1,2025-08-19,Compute Engine,sku-COM-13,asia-south1,13.19,0.0,vm-prod-1
proj-2,2025-08-19,Cloud Storage,sku-CLO-26,asia-south1,3.57,0.0,vm-dev-1
proj-3,2025-08-19,BigQuery,sku-BIG-39,us-central1,42.26,0.0,vm-batch-1
proj-4,2025-08-19,Dataflow,sku-DAT-52,us-central1,42.3,0.0,vm-analytics-1
proj-5,2025-08-19,Cloud Run,sku-CLO-65,us-central1,49.63,0.0,vm-prod-1
proj-6,2025-08-19,Compute Engine,sku-COM-78,europe-west1,13.09,0.0,vm-dev-1
proj-7,2025-08-19,Cloud Storage,sku-CLO-91,europe-west1,3.44,0.0,vm-batch-1
proj-8,2025-08-19,BigQuery,sku-BIG-104,europe-west1,41.11,0.0,vm-analytics-1
proj-9,2025-08-19,Dataflow,sku-DAT-117,asia-south1,388.77,0.0,vm-prod-1
proj-10,2025-08-19,Cloud Run,sku-CLO-130,us-central1,7.75,0.0,vm-dev-1
proj-11,2025-08-19,Compute Engine,sku-COM-143,europe-west1,13.0,0.0,vm-batch-1
proj-12,2025-08-19,Cloud Storage,sku-CLO-156,europe-west1,23.73,0.0,vm-analytics-1
proj-13,2025-08-19,BigQuery,sku-BIG-169,europe-west1,42.45,0.0,vm-prod-1
proj-14,2025-08-19,Dataflow,sku-DAT-182,asia-south1,44.14,0.0,vm-dev-1
proj-15,2025-08-19,Cloud Run,sku-CLO-195,europe-west1,7.12,0.0,vm-batch-1
proj-16,2025-08-19,Compute Engine,sku-COM-208,asia-south1,11.75,0.0,vm-analytics-1
proj-17,2025-08-19,Cloud Storage,sku-CLO-221,asia-south1,3.28,0.0,vm-prod-1
proj-18,2025-08-19,BigQuery,sku-BIG-234,us-central1,38.59,0.0,vm-dev-1
proj-19,2025-08-19,Dataflow,sku-DAT-247,europe-west1,301.02,0.0,vm-batch-1
proj-20,2025-08-19,Cloud Run,sku-CLO-260,europe-west1,6.99,0.0,vm-analytics-1
proj-21,2025-08-19,Compute Engine,sku-COM-273,us-central1,12.77,0.0,vm-prod-1
proj-22,2025-08-19,Cloud Storage,sku-CLO-286,europe-west1,3.52,0.0,vm-dev-1
proj-23,2025-08-19,BigQuery,sku-BIG-299,asia-south1,39.33,0.0,vm-batch-1
proj-24,2025-08-19,Dataflow,sku-DAT-312,asia-south1,43.92,0.0,vm-analytics-1
proj-25,2025-08-19,Cloud Run,sku-CLO-325,asia-south1,6.56,0.0,vm-prod-1
proj-26,2025-08-19,Compute Engine,sku-COM-338,europe-west1,94.69,0.0,vm-dev-1
proj-27,2025-08-19,Cloud Storage,sku-CLO-351,us-central1,3.44,0.0,vm-batch-1
proj-28,2025-08-19,BigQuery,sku-BIG-364,asia-south1,43.84,0.0,vm-analytics-1
proj-29,2025-08-19,Dataflow,sku-DAT-377,asia-south1,42.46,0.0,vm-prod-1
proj-30,2025-08-19,Cloud Run,sku-CLO-390,us-central1,7.59,0.0,vm-dev-1
proj-1,2025-08-20,Compute Engine,sku-COM-13,us-central1,12.33,0.0,vm-prod-1
proj-2,2025-08-20,Cloud Storage,sku-CLO-26,asia-south1,3.05,0.0,vm-dev-1
proj-3,2025-08-20,BigQuery,sku-BIG-39,asia-south1,42.29,0.0,vm-batch-1
proj-4,2025-08-20,Dataflow,sku-DAT-52,asia-south1,43.6,0.0,vm-analytics-1
proj-5,2025-08-20,Cloud Run,sku-CLO-65,europe-west1,7.15,0.0,vm-prod-1
proj-6,2025-08-20,Compute Engine,sku-COM-78,europe-west1,95.46,0.0,vm-dev-1
proj-7,2025-08-20,Cloud Storage,sku-CLO-91,us-central1,3.47,0.0,vm-batch-1
proj-8,2025-08-20,BigQuery,sku-BIG-104,europe-west1,41.78,0.0,vm-analytics-1
proj-9,2025-08-20,Dataflow,sku-DAT-117,europe-west1,44.71,0.0,vm-prod-1
proj-10,2025-08-20,Cloud Run,sku-CLO-130,europe-west1,7.39,0.0,vm-dev-1
proj-11,2025-08-20,Compute Engine,sku-COM-143,asia-south1,14.24,0.0,vm-batch-1
proj-12,2025-08-20,Cloud Storage,sku-CLO-156,asia-south1,3.04,0.0,vm-analytics-1
proj-13,2025-08-20,BigQuery,sku-BIG-169,europe-west1,290.21,0.0,vm-prod-1
proj-14,2025-08-20,Dataflow,sku-DAT-182,us-central1,41.93,0.0,vm-dev-1
proj-15,2025-08-20,Cloud Run,sku-CLO-195,europe-west1,7.69,0.0,vm-batch-1
proj-16,2025-08-20,Compute Engine,sku-COM-208,us-central1,13.41,0.0,vm-analytics-1
proj-17,2025-08-20,Cloud Storage,sku-CLO-221,us-central1,3.36,0.0,vm-prod-1
proj-18,2025-08-20,BigQuery,sku-BIG-234,europe-west1,41.06,0.0,vm-dev-1
proj-19,2025-08-20,Dataflow,sku-DAT-247,us-central1,42.73,0.0,vm-batch-1
proj-20,2025-08-20,Cloud Run,sku-CLO-260,europe-west1,49.13,0.0,vm-analytics-1
proj-21,2025-08-20,Compute Engine,sku-COM-273,europe-west1,13.81,0.0,vm-prod-1
proj-22,2025-08-20,Cloud Storage,sku-CLO-286,asia-south1,3.79,0.0,vm-dev-1
proj-23,2025-08-20,BigQuery,sku-BIG-299,us-central1,39.72,0.0,vm-batch-1
proj-24,2025-08-20,Dataflow,sku-DAT-312,us-central1,42.68,0.0,vm-analytics-1
proj-25,2025-08-20,Cloud Run,sku-CLO-325,asia-south1,7.41,0.0,vm-prod-1
proj-26,2025-08-20,Compute Engine,sku-COM-338,us-central1,13.92,0.0,vm-dev-1
proj-27,2025-08-20,Cloud Storage,sku-CLO-351,europe-west1,23.98,0.0,vm-batch-1
proj-28,2025-08-20,BigQuery,sku-BIG-364,us-central1,40.03,0.0,vm-analytics-1
proj-29,2025-08-20,Dataflow,sku-DAT-377,asia-south1,46.8,0.0,vm-prod-1
proj-30,2025-08-20,Cloud Run,sku-CLO-390,europe-west1,7.37,0.0,vm-dev-1
proj-1,2025-08-21,Compute Engine,sku-COM-13,asia-south1,14.04,0.0,vm-prod-1
proj-2,2025-08-21,Cloud Storage,sku-CLO-26,europe-west1,3.6,0.0,vm-dev-1
proj-3,2025-08-21,BigQuery,sku-BIG-39,asia-south1,40.85,0.0,vm-batch-1
proj-4,2025-08-21,Dataflow,sku-DAT-52,us-central1,44.31,0.0,vm-analytics-1
proj-5,2025-08-21,Cloud Run,sku-CLO-65,europe-west1,7.47,0.0,vm-prod-1
proj-6,2025-08-21,Compute Engine,sku-COM-78,us-central1,12.52,0.0,vm-dev-1
proj-7,2025-08-21,Cloud Storage,sku-CLO-91,europe-west1,3.38,0.0,vm-batch-1
proj-8,2025-08-21,BigQuery,sku-BIG-104,europe-west1,42.47,0.0,vm-analytics-1
proj-9,2025-08-21,Dataflow,sku-DAT-117,us-central1,43.46,0.0,vm-prod-1
proj-10,2025-08-21,Cloud Run,sku-CLO-130,asia-south1,7.43,0.0,vm-dev-1
proj-11,2025-08-21,Compute Engine,sku-COM-143,us-central1,14.58,0.0,vm-batch-1
proj-12,2025-08-21,Cloud Storage,sku-CLO-156,us-central1,3.33,0.0,vm-analytics-1
proj-13,2025-08-21,BigQuery,sku-BIG-169,asia-south1,41.54,0.0,vm-prod-1
proj-14,2025-08-21,Dataflow,sku-DAT-182,asia-south1,43.4,0.0,vm-dev-1
proj-15,2025-08-21,Cloud Run,sku-CLO-195,europe-west1,6.7,0.0,vm-batch-1
proj-16,2025-08-21,Compute Engine,sku-COM-208,us-central1,12.82,0.0,vm-analytics-1
proj-17,2025-08-21,Cloud Storage,sku-CLO-221,us-central1,3.18,0.0,vm-prod-1
proj-18,2025-08-21,BigQuery,sku-BIG-234,europe-west1,39.56,0.0,vm-dev-1
proj-19,2025-08-21,Dataflow,sku-DAT-247,asia-south1,44.81,0.0,vm-batch-1
proj-20,2025-08-21,Cloud Run,sku-CLO-260,europe-west1,7.05,0.0,vm-analytics-1
proj-21,2025-08-21,Compute Engine,sku-COM-273,us-central1,13.66,0.0,vm-prod-1
proj-22,2025-08-21,Cloud Storage,sku-CLO-286,asia-south1,3.58,0.0,vm-dev-1
proj-23,2025-08-21,BigQuery,sku-BIG-299,europe-west1,39.74,0.0,vm-batch-1
proj-24,2025-08-21,Dataflow,sku-DAT-312,us-central1,42.98,0.0,vm-analytics-1
proj-25,2025-08-21,Cloud Run,sku-CLO-325,asia-south1,7.43,0.0,vm-prod-1
proj-26,2025-08-21,Compute Engine,sku-COM-338,asia-south1,14.75,0.0,vm-dev-1
proj-27,2025-08-21,Cloud Storage,sku-CLO-351,us-central1,3.37,0.0,vm-batch-1
proj-28,2025-08-21,BigQuery,sku-BIG-364,europe-west1,39.44,0.0,vm-analytics-1
proj-29,2025-08-21,Dataflow,sku-DAT-377,us-central1,41.2,0.0,vm-prod-1
proj-30,2025-08-21,Cloud Run,sku-CLO-390,europe-west1,7.15,0.0,vm-dev-1
proj-1,2025-08-22,Compute Engine,sku-COM-13,asia-south1,13.73,0.0,vm-prod-1
proj-2,2025-08-22,Cloud Storage,sku-CLO-26,asia-south1,3.27,0.0,vm-dev-1
proj-3,2025-08-22,BigQuery,sku-BIG-39,asia-south1,40.82,0.0,vm-batch-1
proj-4,2025-08-22,Dataflow,sku-DAT-52,europe-west1,43.4,0.0,vm-analytics-1
proj-5,2025-08-22,Cloud Run,sku-CLO-65,us-central1,6.88,0.0,vm-prod-1
proj-6,2025-08-22,Compute Engine,sku-COM-78,europe-west1,14.48,0.0,vm-dev-1
proj-7,2025-08-22,Cloud Storage,sku-CLO-91,europe-west1,3.56,0.0,vm-batch-1
proj-8,2025-08-22,BigQuery,sku-BIG-104,us-central1,39.73,0.0,vm-analytics-1
proj-9,2025-08-22,Dataflow,sku-DAT-117,europe-west1,43.65,0.0,vm-prod-1
proj-10,2025-08-22,Cloud Run,sku-CLO-130,asia-south1,6.76,0.0,vm-dev-1
proj-11,2025-08-22,Compute Engine,sku-COM-143,asia-south1,13.72,0.0,vm-batch-1
proj-12,2025-08-22,Cloud Storage,sku-CLO-156,europe-west1,3.49,0.0,vm-analytics-1
proj-13,2025-08-22,BigQuery,sku-BIG-169,us-central1,37.83,0.0,vm-prod-1
proj-14,2025-08-22,Dataflow,sku-DAT-182,us-central1,43.72,0.0,vm-dev-1
proj-15,2025-08-22,Cloud Run,sku-CLO-195,europe-west1,6.53,0.0,vm-batch-1
proj-16,2025-08-22,Compute Engine,sku-COM-208,asia-south1,13.1,0.0,vm-analytics-1
proj-17,2025-08-22,Cloud Storage,sku-CLO-221,europe-west1,2.96,0.0,vm-prod-1
proj-18,2025-08-22,BigQuery,sku-BIG-234,europe-west1,42.69,0.0,vm-dev-1
proj-19,2025-08-22,Dataflow,sku-DAT-247,asia-south1,44.61,0.0,vm-batch-1
proj-20,2025-08-22,Cloud Run,sku-CLO-260,europe-west1,7.55,0.0,vm-analytics-1
proj-21,2025-08-22,Compute Engine,sku-COM-273,europe-west1,13.51,0.0,vm-prod-1
proj-22,2025-08-22,Cloud Storage,sku-CLO-286,us-central1,3.3,0.0,vm-dev-1
proj-23,2025-08-22,BigQuery,sku-BIG-299,asia-south1,41.39,0.0,vm-batch-1
proj-24,2025-08-22,Dataflow,sku-DAT-312,europe-west1,43.38,0.0,vm-analytics-1
proj-25,2025-08-22,Cloud Run,sku-CLO-325,us-central1,7.31,0.0,vm-prod-1
proj-26,2025-08-22,Compute Engine,sku-COM-338,us-central1,14.01,0.0,vm-dev-1
proj-27,2025-08-22,Cloud Storage,sku-CLO-351,us-central1,3.44,0.0,vm-batch-1
proj-28,2025-08-22,BigQuery,sku-BIG-364,europe-west1,40.48,0.0,vm-analytics-1
proj-29,2025-08-22,Dataflow,sku-DAT-377,us-central1,46.16,0.0,vm-prod-1
proj-30,2025-08-22,Cloud Run,sku-CLO-390,asia-south1,7.14,0.0,vm-dev-1
proj-1,2025-08-23,Compute Engine,sku-COM-13,asia-south1,12.39,0.0,vm-prod-1
proj-2,2025-08-23,Cloud Storage,sku-CLO-26,asia-south1,2.8,0.0,vm-dev-1
proj-3,2025-08-23,BigQuery,sku-BIG-39,europe-west1,32.05,0.0,vm-batch-1
proj-4,2025-08-23,Dataflow,sku-DAT-52,us-central1,37.88,0.0,vm-analytics-1
proj-5,2025-08-23,Cloud Run,sku-CLO-65,europe-west1,6.02,0.0,vm-prod-1
proj-6,2025-08-23,Compute Engine,sku-COM-78,us-central1,12.17,0.0,vm-dev-1
proj-7,2025-08-23,Cloud Storage,sku-CLO-91,us-central1,2.94,0.0,vm-batch-1
proj-8,2025-08-23,BigQuery,sku-BIG-104,us-central1,36.34,0.0,vm-analytics-1
proj-9,2025-08-23,Dataflow,sku-DAT-117,europe-west1,37.41,0.0,vm-prod-1
proj-10,2025-08-23,Cloud Run,sku-CLO-130,europe-west1,5.72,8.22,vm-dev-1
proj-11,2025-08-23,Compute Engine,sku-COM-143,us-central1,11.98,0.0,vm-batch-1
proj-12,2025-08-23,Cloud Storage,sku-CLO-156,europe-west1,2.99,0.0,vm-analytics-1
proj-13,2025-08-23,BigQuery,sku-BIG-169,europe-west1,34.07,0.0,vm-prod-1
proj-14,2025-08-23,Dataflow,sku-DAT-182,europe-west1,36.26,0.0,vm-dev-1
proj-15,2025-08-23,Cloud Run,sku-CLO-195,europe-west1,93.57,0.0,vm-batch-1
proj-16,2025-08-23,Compute Engine,sku-COM-208,asia-south1,11.1,0.0,vm-analytics-1
proj-17,2025-08-23,Cloud Storage,sku-CLO-221,us-central1,3.14,0.0,vm-prod-1
proj-18,2025-08-23,BigQuery,sku-BIG-234,asia-south1,33.31,0.0,vm-dev-1
proj-19,2025-08-23,Dataflow,sku-DAT-247,asia-south1,35.62,0.0,vm-batch-1
proj-20,2025-08-23,Cloud Run,sku-CLO-260,us-central1,7.22,0.0,vm-analytics-1
proj-21,2025-08-23,Compute Engine,sku-COM-273,asia-south1,11.66,0.0,vm-prod-1
proj-22,2025-08-23,Cloud Storage,sku-CLO-286,us-central1,2.88,0.0,vm-dev-1
proj-23,2025-08-23,BigQuery,sku-BIG-299,europe-west1,37.55,0.0,vm-batch-1
proj-24,2025-08-23,Dataflow,sku-DAT-312,asia-south1,35.83,0.0,vm-analytics-1
proj-25,2025-08-23,Cloud Run,sku-CLO-325,us-central1,5.71,0.0,vm-prod-1
proj-26,2025-08-23,Compute Engine,sku-COM-338,europe-west1,12.02,0.0,vm-dev-1
proj-27,2025-08-23,Cloud Storage,sku-CLO-351,us-central1,3.0,0.0,vm-batch-1
proj-28,2025-08-23,BigQuery,sku-BIG-364,asia-south1,35.36,0.0,vm-analytics-1
proj-29,2025-08-23,Dataflow,sku-DAT-377,europe-west1,36.44,0.0,vm-prod-1
proj-30,2025-08-23,Cloud Run,sku-CLO-390,asia-south1,5.96,0.0,vm-dev-1
proj-1,2025-08-24,Compute Engine,sku-COM-13,europe-west1,13.38,0.0,vm-prod-1
proj-2,2025-08-24,Cloud Storage,sku-CLO-26,us-central1,2.8,0.0,vm-dev-1
proj-3,2025-08-24,BigQuery,sku-BIG-39,asia-south1,32.39,0.0,vm-batch-1
proj-4,2025-08-24,Dataflow,sku-DAT-52,europe-west1,380.03,0.0,vm-analytics-1
proj-5,2025-08-24,Cloud Run,sku-CLO-65,asia-south1,5.9,0.0,vm-prod-1
proj-6,2025-08-24,Compute Engine,sku-COM-78,europe-west1,12.87,0.0,vm-dev-1
proj-7,2025-08-24,Cloud Storage,sku-CLO-91,europe-west1,3.3,0.0,vm-batch-1
proj-8,2025-08-24,BigQuery,sku-BIG-104,asia-south1,36.35,0.0,vm-analytics-1
proj-9,2025-08-24,Dataflow,sku-DAT-117,us-central1,37.33,0.0,vm-prod-1
proj-10,2025-08-24,Cloud Run,sku-CLO-130,us-central1,6.91,0.0,vm-dev-1
proj-11,2025-08-24,Compute Engine,sku-COM-143,asia-south1,13.11,0.0,vm-batch-1
proj-12,2025-08-24,Cloud Storage,sku-CLO-156,asia-south1,2.66,0.0,vm-analytics-1
proj-13,2025-08-24,BigQuery,sku-BIG-169,europe-west1,33.21,0.0,vm-prod-1
proj-14,2025-08-24,Dataflow,sku-DAT-182,us-central1,36.82,0.0,vm-dev-1
proj-15,2025-08-24,Cloud Run,sku-CLO-195,us-central1,4.96,0.0,vm-batch-1
proj-16,2025-08-24,Compute Engine,sku-COM-208,us-central1,12.41,0.0,vm-analytics-1
proj-17,2025-08-24,Cloud Storage,sku-CLO-221,us-central1,2.83,0.0,vm-prod-1
proj-18,2025-08-24,BigQuery,sku-BIG-234,asia-south1,36.43,0.0,vm-dev-1
proj-19,2025-08-24,Dataflow,sku-DAT-247,asia-south1,36.9,0.0,vm-batch-1
proj-20,2025-08-24,Cloud Run,sku-CLO-260,europe-west1,5.48,0.0,vm-analytics-1
proj-21,2025-08-24,Compute Engine,sku-COM-273,asia-south1,13.16,0.0,vm-prod-1
proj-22,2025-08-24,Cloud Storage,sku-CLO-286,asia-south1,2.89,0.0,vm-dev-1
proj-23,2025-08-24,BigQuery,sku-BIG-299,us-central1,30.96,0.0,vm-batch-1
proj-24,2025-08-24,Dataflow,sku-DAT-312,us-central1,35.23,0.0,vm-analytics-1
proj-25,2025-08-24,Cloud Run,sku-CLO-325,us-central1,5.44,0.0,vm-prod-1
proj-26,2025-08-24,Compute Engine,sku-COM-338,europe-west1,11.47,0.0,vm-dev-1
proj-27,2025-08-24,Cloud Storage,sku-CLO-351,europe-west1,2.92,0.0,vm-batch-1
proj-28,2025-08-24,BigQuery,sku-BIG-364,us-central1,35.85,0.0,vm-analytics-1
proj-29,2025-08-24,Dataflow,sku-DAT-377,asia-south1,36.69,0.0,vm-prod-1
proj-30,2025-08-24,Cloud Run,sku-CLO-390,europe-west1,5.21,0.0,vm-dev-1
proj-1,2025-08-25,Compute Engine,sku-COM-13,europe-west1,13.19,0.0,vm-prod-1
proj-2,2025-08-25,Cloud Storage,sku-CLO-26,us-central1,3.2,0.0,vm-dev-1
proj-3,2025-08-25,BigQuery,sku-BIG-39,europe-west1,38.45,0.0,vm-batch-1
proj-4,2025-08-25,Dataflow,sku-DAT-52,us-central1,42.76,0.0,vm-analytics-1
proj-5,2025-08-25,Cloud Run,sku-CLO-65,us-central1,6.2,0.0,vm-prod-1
proj-6,2025-08-25,Compute Engine,sku-COM-78,asia-south1,13.82,0.0,vm-dev-1
proj-7,2025-08-25,Cloud Storage,sku-CLO-91,asia-south1,3.43,0.0,vm-batch-1
proj-8,2025-08-25,BigQuery,sku-BIG-104,us-central1,42.04,0.0,vm-analytics-1
proj-9,2025-08-25,Dataflow,sku-DAT-117,asia-south1,43.91,0.0,vm-prod-1
proj-10,2025-08-25,Cloud Run,sku-CLO-130,asia-south1,6.79,0.0,vm-dev-1
proj-11,2025-08-25,Compute Engine,sku-COM-143,europe-west1,14.1,0.0,vm-batch-1
proj-12,2025-08-25,Cloud Storage,sku-CLO-156,us-central1,3.55,0.0,vm-analytics-1
proj-13,2025-08-25,BigQuery,sku-BIG-169,asia-south1,42.51,0.0,vm-prod-1
proj-14,2025-08-25,Dataflow,sku-DAT-182,us-central1,43.16,0.0,vm-dev-1
proj-15,2025-08-25,Cloud Run,sku-CLO-195,europe-west1,7.04,0.0,vm-batch-1
proj-16,2025-08-25,Compute Engine,sku-COM-208,us-central1,13.75,0.0,vm-analytics-1
proj-17,2025-08-25,Cloud Storage,sku-CLO-221,asia-south1,3.32,0.0,vm-prod-1
proj-18,2025-08-25,BigQuery,sku-BIG-234,europe-west1,41.02,0.0,vm-dev-1
proj-19,2025-08-25,Dataflow,sku-DAT-247,asia-south1,41.86,0.0,vm-batch-1
proj-20,2025-08-25,Cloud Run,sku-CLO-260,us-central1,7.14,0.0,vm-analytics-1
proj-21,2025-08-25,Compute Engine,sku-COM-273,europe-west1,14.28,0.0,vm-prod-1
proj-22,2025-08-25,Cloud Storage,sku-CLO-286,europe-west1,3.5,0.0,vm-dev-1
proj-23,2025-08-25,BigQuery,sku-BIG-299,us-central1,43.88,0.0,vm-batch-1
proj-24,2025-08-25,Dataflow,sku-DAT-312,us-central1,42.13,0.0,vm-analytics-1
proj-25,2025-08-25,Cloud Run,sku-CLO-325,europe-west1,6.96,0.0,vm-prod-1
proj-26,2025-08-25,Compute Engine,sku-COM-338,asia-south1,12.74,0.0,vm-dev-1
proj-27,2025-08-25,Cloud Storage,sku-CLO-351,europe-west1,3.31,0.0,vm-batch-1
proj-28,2025-08-25,BigQuery,sku-BIG-364,us-central1,40.6,0.0,vm-analytics-1
proj-29,2025-08-25,Dataflow,sku-DAT-377,asia-south1,41.76,0.0,vm-prod-1
proj-30,2025-08-25,Cloud Run,sku-CLO-390,us-central1,7.25,0.0,vm-dev-1
proj-1,2025-08-26,Compute Engine,sku-COM-13,us-central1,13.63,0.0,vm-prod-1
proj-2,2025-08-26,Cloud Storage,sku-CLO-26,asia-south1,3.13,0.0,vm-dev-1
proj-3,2025-08-26,BigQuery,sku-BIG-39,us-central1,40.04,0.0,vm-batch-1
proj-4,2025-08-26,Dataflow,sku-DAT-52,asia-south1,44.59,0.0,vm-analytics-1
proj-5,2025-08-26,Cloud Run,sku-CLO-65,us-central1,7.17,0.0,vm-prod-1
proj-6,2025-08-26,Compute Engine,sku-COM-78,asia-south1,13.44,0.0,vm-dev-1
proj-7,2025-08-26,Cloud Storage,sku-CLO-91,europe-west1,3.34,0.0,vm-batch-1
proj-8,2025-08-26,BigQuery,sku-BIG-104,europe-west1,38.28,0.0,vm-analytics-1
proj-9,2025-08-26,Dataflow,sku-DAT-117,europe-west1,42.67,0.0,vm-prod-1
proj-10,2025-08-26,Cloud Run,sku-CLO-130,europe-west1,6.29,0.0,vm-dev-1
proj-11,2025-08-26,Compute Engine,sku-COM-143,europe-west1,13.14,0.0,vm-batch-1
proj-12,2025-08-26,Cloud Storage,sku-CLO-156,asia-south1,3.21,0.0,vm-analytics-1
proj-13,2025-08-26,BigQuery,sku-BIG-169,europe-west1,39.68,0.0,vm-prod-1
proj-14,2025-08-26,Dataflow,sku-DAT-182,europe-west1,43.88,0.0,vm-dev-1
proj-15,2025-08-26,Cloud Run,sku-CLO-195,us-central1,7.5,0.0,vm-batch-1
proj-16,2025-08-26,Compute Engine,sku-COM-208,us-central1,13.28,0.0,vm-analytics-1
proj-17,2025-08-26,Cloud Storage,sku-CLO-221,us-central1,3.23,0.0,vm-prod-1
proj-18,2025-08-26,BigQuery,sku-BIG-234,us-central1,42.36,0.0,vm-dev-1
proj-19,2025-08-26,Dataflow,sku-DAT-247,asia-south1,44.97,0.0,vm-batch-1
proj-20,2025-08-26,Cloud Run,sku-CLO-260,asia-south1,6.68,0.0,vm-analytics-1
proj-21,2025-08-26,Compute Engine,sku-COM-273,asia-south1,13.55,0.0,vm-prod-1
proj-22,2025-08-26,Cloud Storage,sku-CLO-286,asia-south1,3.5,0.0,vm-dev-1
proj-23,2025-08-26,BigQuery,sku-BIG-299,asia-south1,41.58,0.0,vm-batch-1
proj-24,2025-08-26,Dataflow,sku-DAT-312,asia-south1,41.98,0.0,vm-analytics-1
proj-25,2025-08-26,Cloud Run,sku-CLO-325,asia-south1,6.66,0.0,vm-prod-1
proj-26,2025-08-26,Compute Engine,sku-COM-338,us-central1,12.7,0.0,vm-dev-1
proj-27,2025-08-26,Cloud Storage,sku-CLO-351,europe-west1,3.15,0.0,vm-batch-1
proj-28,2025-08-26,BigQuery,sku-BIG-364,asia-south1,42.08,0.0,vm-analytics-1
proj-29,2025-08-26,Dataflow,sku-DAT-377,europe-west1,44.02,0.0,vm-prod-1
proj-30,2025-08-26,Cloud Run,sku-CLO-390,us-central1,7.79,0.0,vm-dev-1
proj-1,2025-08-27,Compute Engine,sku-COM-13,europe-west1,13.4,0.0,vm-prod-1
proj-2,2025-08-27,Cloud Storage,sku-CLO-26,europe-west1,3.22,0.0,vm-dev-1
proj-3,2025-08-27,BigQuery,sku-BIG-39,asia-south1,37.71,0.0,vm-batch-1
proj-4,2025-08-27,Dataflow,sku-DAT-52,asia-south1,42.15,0.0,vm-analytics-1
proj-5,2025-08-27,Cloud Run,sku-CLO-65,europe-west1,7.23,0.0,vm-prod-1
proj-6,2025-08-27,Compute Engine,sku-COM-78,us-central1,12.14,0.0,vm-dev-1
proj-7,2025-08-27,Cloud Storage,sku-CLO-91,europe-west1,3.32,0.0,vm-batch-1
proj-8,2025-08-27,BigQuery,sku-BIG-104,us-central1,41.23,0.0,vm-analytics-1
proj-9,2025-08-27,Dataflow,sku-DAT-117,europe-west1,40.12,0.0,vm-prod-1
proj-10,2025-08-27,Cloud Run,sku-CLO-130,asia-south1,6.12,5.02,vm-dev-1
proj-11,2025-08-27,Compute Engine,sku-COM-143,us-central1,12.47,0.0,vm-batch-1
proj-12,2025-08-27,Cloud Storage,sku-CLO-156,europe-west1,3.46,0.0,vm-analytics-1
proj-13,2025-08-27,BigQuery,sku-BIG-169,europe-west1,40.21,0.0,vm-prod-1
proj-14,2025-08-27,Dataflow,sku-DAT-182,europe-west1,43.62,0.0,vm-dev-1
proj-15,2025-08-27,Cloud Run,sku-CLO-195,europe-west1,7.14,0.0,vm-batch-1
proj-16,2025-08-27,Compute Engine,sku-COM-208,us-central1,13.28,0.0,vm-analytics-1
proj-17,2025-08-27,Cloud Storage,sku-CLO-221,europe-west1,3.12,0.0,vm-prod-1
proj-18,2025-08-27,BigQuery,sku-BIG-234,us-central1,41.84,0.0,vm-dev-1
proj-19,2025-08-27,Dataflow,sku-DAT-247,asia-south1,45.19,0.0,vm-batch-1
proj-20,2025-08-27,Cloud Run,sku-CLO-260,us-central1,6.56,0.0,vm-analytics-1
proj-21,2025-08-27,Compute Engine,sku-COM-273,us-central1,13.21,0.0,vm-prod-1
proj-22,2025-08-27,Cloud Storage,sku-CLO-286,europe-west1,3.45,0.0,vm-dev-1
proj-23,2025-08-27,BigQuery,sku-BIG-299,europe-west1,40.13,0.0,vm-batch-1
proj-24,2025-08-27,Dataflow,sku-DAT-312,europe-west1,41.01,0.0,vm-analytics-1
proj-25,2025-08-27,Cloud Run,sku-CLO-325,europe-west1,7.94,0.0,vm-prod-1
proj-26,2025-08-27,Compute Engine,sku-COM-338,us-central1,12.65,0.0,vm-dev-1
proj-27,2025-08-27,Cloud Storage,sku-CLO-351,us-central1,3.34,0.0,vm-batch-1
